ngroup ra dec z mag color delta Delta pval_ds ngal sw_gal sf_gal ad_gal cvm_gal lillie_gal pearson_gal sw_cum sf_cum ad_cum cvm_cum lillie_cum pearson_cum col_cum mag_cum ind_cum id
3332117 129.5990905762 38.1215209961 0.0264650006 15.3152122498 0.7576675415 1.28861765883456 1.57691527992 0 99 0.399007628223484 0.515738441714295 0.391696475591104 0.414148836674188 0.593079303356463 0.221385387189488 0.319817051001985 0.524343785760213 0.49338873083174 0.565099221583839 0.331575086603883 0.703345252592817 0.678411165867677 14.5316858292 5 0
111726 48.7331542969 0.7230150104 0.0212730002 15.7964134216 0.3633270264 2.89221592268485 2.29300613297271 0 92 0.125106068850194 0.186335637975834 0.111381751333405 0.120905028425974 0.184972013505549 0.132778358022231 0.8686659401977 0.940954168893868 0.897909286574089 0.881096282410783 0.874414889666998 0.929139216062509 0.647564504455435 14.5241107941 3 0
88849397 114.4439620972 31.2819480896 0.0328800008 16.2185630798 0.680519104000002 0.189797748880864 1.02085011919274 0.466666666666667 97 0.570485749583025 0.725325214380475 0.562756163958793 0.576943156322227 0.652719980398523 0.572406704470879 0.00724625937029562 0.0229456076378321 0.0152255483321419 0.0335962063742604 0.0828801694808023 0.0347508406408532 0.717689927098969 14.5101976395 -1 1
22252518 201.864364624 55.8750152588 0.0808959976 16.5628051758 0.791131973199999 2.62141542027672 1.71301037880402 0 88 0.0373055313720569 0.0640227962171716 0.0360079955588106 0.0414951464130983 0.0461443013225379 0.078553159836798 0.0113407081248561 0.0324616734324158 0.00954274294398452 0.0137883464388215 0.0669183886945645 0.104202349809629 0.685633399271591 14.9426355362 7 0
8882984 195.3999176025 48.7392311096 0.0219349992 17.3830070496 0.741287231400001 3.52740705005224 1.37340795973324 0 210 0.657873935346391 0.808322582450735 0.665919545724372 0.711921231492393 0.728402149460029 0.221385387189488 0.368097605170358 0.600585369612931 0.573422241876623 0.654884510698215 0.793086071382121 0.698705552263535 0.68911875316 14.5124826431 -1 1
55551650 204.4847412109 31.0677204132 0.0322059989 16.7165336609 0.729248046899997 0.92942465722209 1.04965943544071 0.366666666666667 101 0.998337735535939 0.974698802967143 0.966190401600835 0.983193631074584 0.975253851551095 0.849467033391825 0.0085429497946311 0.026473631771898 0.0232745721706867 0.0604066986633181 0.125832863342026 0.0424533835010749 0.712461178851485 14.5101976395 -1 1
33365 262.7804260254 61.1515579224 0.0445399992 17.7561264038 0.7154712677 1.36526189833652 1.5554264379786 0 123 0.604194004205825 0.495440888841781 0.590999636522304 0.6775652414098 0.794259148127244 0.572406704470879 0.0222168609547022 0.0599372169090342 0.0347872300352598 0.0565178227815887 0.226439306832088 0.142038777691166 0.699145735762602 14.8045749664 5 0
4447318 319.024810791 0.5189279914 0.0233190004 16.484577179 0.7435836792 1.78814196643067 2.30981440560695 0 89 0.817865734136467 0.606456296789207 0.573132393760791 0.516110619670014 0.566592379724916 0.221385387189488 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 1
88816397 247.8182830811 30.9138221741 0.0442579985 17.7466182709 0.6796989441 2.32342910346369 1.73150746618577 0 127 0.15657224789346 0.2105248996234 0.150217127815637 0.152537692212233 0.140543063125948 0.078553159836798 0.279239847231075 0.413344263691977 0.195147976553288 0.161714944855909 0.230351903813657 0.669740712797256 0.686545627325984 14.5489006042 7 0
88863188 176.4066009521 15.6239862442 0.0373630002 16.6993865967 0.706079483 2.09300562791501 1.62236555267911 0 231 0.915796721911577 0.85136013259195 0.795862502904052 0.750048349720526 0.715402428454239 0.0460117056892314 0.196554442827915 0.352566736391331 0.427127275129668 0.563104322160035 0.785000733168175 0.042473436049026 0.644302380548052 14.5421934128 -1 0
33365 262.7254333496 60.9326858521 0.0434780009 17.5178146362 0.591106414799999 0.850601343292375 1.5554264379786 0 123 0.208976602015952 0.365578602514846 0.301190266848777 0.339295077648059 0.32735820108334 0.221385387189488 0.0222168609547022 0.0599372169090342 0.0347872300352598 0.0565178227815887 0.226439306832088 0.142038777691166 0.699145735762602 14.8045749664 5 0
88846905 145.7364501953 10.6098031998 0.064695999 17.0021591187 0.758350372300001 1.87905421011514 1.17858410184376 0.133333333333333 42 0.70532676607673 0.826537831118805 0.647631202065626 0.59894241606167 0.65648779503499 0.221385387189488 0.507250035019642 0.641081927197168 0.431123342204864 0.35827180595195 0.418778734932832 0.130798394272684 0.7191119194 14.9330024719 -1 0
7777455 138.4647674561 0.2887710035 0.029902 17.307062149 0.739217758199999 2.52084335872506 1.56140917506553 0 139 0.203259555235492 0.263561506682091 0.212379637416208 0.232786462340661 0.224631445345986 0.361805027497532 0.0489488454726546 0.065678582831653 0.0286184165167108 0.0284582522864614 0.0259268428179762 0.381181492332921 0.713906192090648 14.5016288757 7 1
8885165 191.3688812256 0.5296419859 0.0475389995 17.1126003265 0.687347412099999 0.954325764117469 1.41448236140632 0 138 0.860158095639802 0.915842563125237 0.887152503665467 0.90555096659475 0.935680909848034 0.849467033391825 0.166062553808467 0.303292566913724 0.147511107567508 0.109686379310159 0.0394720161816454 0.195251375863571 0.693122704822464 14.7882070541 -1 0
8887762 201.4171295166 27.1935520172 0.0480719991 17.7253761292 0.648778915399998 3.50569816284112 2.78865419102803 0 251 0.661503480684992 0.805668830409924 0.678720531766824 0.66306817932889 0.557112488275759 0.361805027497532 0.0319767722249824 0.0519219352355557 0.00501154339984339 0.00541722776631073 0.00683292474202031 0.0129758036889016 0.690670598552988 14.5534944534 6 0
88816397 247.7386932373 30.4147777557 0.043060001 15.555721283 0.808853149400001 2.18304524082161 1.73150746618577 0 127 0.514516979202266 0.653621651729082 0.469658174141038 0.409848696676152 0.357699820408151 0.572406704470879 0.279239847231075 0.413344263691977 0.195147976553288 0.161714944855909 0.230351903813657 0.669740712797256 0.686545627325984 14.5489006042 7 1
8887762 202.0060119629 27.6071681976 0.0531559996 17.0572032928 0.735742568999999 4.11785641633836 2.78865419102803 0 251 0.48253036782196 0.570890472309599 0.411054637690147 0.303290560374985 0.154344371459228 0.572406704470879 0.0319767722249824 0.0519219352355557 0.00501154339984339 0.00541722776631073 0.00683292474202031 0.0129758036889016 0.690670598552988 14.5534944534 6 1
3332586 229.2716369629 2.4342110157 0.0223960001 17.0655841827 0.613084793100001 2.60283709125888 2.07119345950258 0 274 0.0915656138134765 0.100003211316105 0.0661672124667309 0.0559819012220353 0.0853825818018755 0.132778358022231 0.0428576321484372 0.0593886526720329 0.0181112929218018 0.0200982785351575 0.019889487496934 0.23228974636726 0.657729145385402 14.5241107941 10 0
66661788 197.4201202393 54.1050376892 0.0264139995 17.0830860138 0.743829727200001 2.6396429801817 1.3252812473224 0.0666666666666667 131 0.633386099276596 0.673278356739012 0.513025943022295 0.454385095970875 0.453925905727116 0.221385387189488 0.825417936158882 0.93895459497097 0.946996686654088 0.937597619239904 0.913095832812458 0.983436391519386 0.721081609942748 14.5881881714 -1 0
22252029 243.8535919189 13.081199646 0.0186780002 16.1891498566 0.596422195399999 1.2152308397521 1.7346854153163 0 41 0.352920561520234 0.43879573092602 0.405045517829133 0.38140376606304 0.299827214454909 0.849467033391825 0.199820918573109 0.257178573820912 0.255161058517203 0.235711365290478 0.327114725647156 0.735840278114542 0.610809047048781 14.5327882767 7 0
4441597 180.4823455811 40.4425125122 0.0249799993 17.293056488 0.728557586699999 1.80924013621957 1.72525198218609 0 275 0.880958177307346 0.934994960957446 0.845800199683999 0.786432820114278 0.718485335481878 0.361805027497532 0.292043854712225 0.533506865925292 0.671892312574172 0.780730237076425 0.486260443509899 0.204287274925554 0.695836798931273 14.5827312469 -1 0
11155767 149.7480163574 57.3437957764 0.0485109985 15.6282787323 0.730686187699998 0.771265704359477 1.43435100816526 0.0333333333333333 60 0.245050265675515 0.364054145103009 0.258682790335642 0.235002636930973 0.205707998085494 0.361805027497532 0.24646975255752 0.37559120006294 0.269575560417818 0.30989693958472 0.557004712095534 0.565658248623945 0.740857060743333 15.1920566559 -1 0
7777455 138.459487915 0.59157902 0.0286219995 16.6626338959 0.3140926361 1.28544580916128 1.56140917506553 0 139 0.319335746392509 0.437315076071404 0.349173648731548 0.358412304621345 0.511719196734929 0.361805027497532 0.0489488454726546 0.065678582831653 0.0286184165167108 0.0284582522864614 0.0259268428179762 0.381181492332921 0.713906192090648 14.5016288757 7 0
8885165 192.0633087158 0.6744859815 0.0450120009 15.4850244522 0.3543682098 2.36366764398534 1.41448236140632 0 138 0.404613698275688 0.479264993785016 0.37414354090142 0.396360728050458 0.201488439672602 0.132778358022231 0.166062553808467 0.303292566913724 0.147511107567508 0.109686379310159 0.0394720161816454 0.195251375863571 0.693122704822464 14.7882070541 -1 0
11161853 258.5966491699 33.3904304504 0.0254420005 17.0192928314 0.690134048499999 1.78255153768603 1.3252812473224 0.1 131 0.438805081613073 0.63940811156443 0.60245253060055 0.76488626539592 0.852461173600617 0.572406704470879 0.825417936158882 0.93895459497097 0.946996686654088 0.937597619239904 0.913095832812458 0.983436391519386 0.721081609942748 14.5881881714 -1 0
33365 262.0900268555 60.4740905762 0.045279 16.445848465 0.763555526699999 0.878536057074753 1.5554264379786 0 123 0.473289544972329 0.686923821044205 0.553555866735632 0.597380321844267 0.671807124464409 0.849467033391825 0.0222168609547022 0.0599372169090342 0.0347872300352598 0.0565178227815887 0.226439306832088 0.142038777691166 0.699145735762602 14.8045749664 5 0
222425 179.8760986328 45.8042526245 0.0418890007 16.7537593842 0.733682632400001 0.943049774639147 1.25272007437614 0.2 142 0.427215760998181 0.535819529827333 0.447801148030899 0.433148938018835 0.405798522095946 0.572406704470879 0.0880918306542672 0.0895090689710413 0.259317541420837 0.425977539689618 0.13339924633962 0.66157499543899 0.709174236780986 14.8585443497 7 0
66661788 197.1087646484 53.9553222656 0.0279660001 17.0815544128 0.691690445000003 1.61105658123697 1.3252812473224 0.0666666666666667 131 0.230344242252814 0.341077893464772 0.277158146740787 0.29950683091362 0.450781782012205 0.221385387189488 0.825417936158882 0.93895459497097 0.946996686654088 0.937597619239904 0.913095832812458 0.983436391519386 0.721081609942748 14.5881881714 -1 0
8885165 191.4328308105 0.5493519902 0.0475189984 16.0846118927 0.7793312073 1.22805177556543 1.41448236140632 0 138 0.407967285486626 0.526028787698649 0.518942334775048 0.606453865193802 0.51657507479796 0.361805027497532 0.166062553808467 0.303292566913724 0.147511107567508 0.109686379310159 0.0394720161816454 0.195251375863571 0.693122704822464 14.7882070541 -1 0
6665941 11.9221057892 0.4501160085 0.0439390019 17.7362651825 0.650974273700001 1.25186899364855 1.41448236140632 0 138 0.0942442596057493 0.161374845088668 0.122899979143803 0.172691016476915 0.239204718518204 0.132778358022231 0.166062553808467 0.303292566913724 0.147511107567508 0.109686379310159 0.0394720161816454 0.195251375863571 0.693122704822464 14.7882070541 -1 0
22217136 127.5325012207 31.3448581696 0.0631129965 17.494304657 0.7344360351 1.12478831129154 0.621008088039812 0.933333333333333 31 0.905868670352958 0.848727962699807 0.780327281814286 0.718947943481857 0.671752259770971 0.361805027497532 0.545608109130636 0.717095165408047 0.594960226532606 0.639491498053958 0.720392714890963 0.131507953074776 0.690968052045162 14.5414123535 -1 0
7775200 131.2660064697 17.6765499115 0.0291750003 16.4829177856 0.749744415299997 0.264419388107252 1.02948423766023 0.5 44 0.0419521426659942 0.0802504343743783 0.0595023735641167 0.0887338739082661 0.238305558182031 0.078553159836798 0.0130010514145161 0.0224026256402545 0.0124734617731658 0.015064502944001 0.0791865784164441 0.272834324938061 0.720410780468181 14.6864795685 -1 0
88852296 138.1562347412 39.1481437683 0.0428070016 16.5654964447 0.771980285600002 1.84356312038229 1.49209885261986 0.0333333333333333 62 0.73770630849167 0.614043592920906 0.524995447893822 0.478782655839057 0.701749048635226 0.572406704470879 0.919176219267058 0.781681458560195 0.752592375612812 0.675980805692727 0.766617609219144 0.973294753978005 0.719267475995161 14.6018457413 -1 1
44459537 172.5343170166 31.9401054382 0.0301009994 17.6196231842 0.771783828699999 0.233195681583108 0.900167773851966 0.633333333333333 109 0.837500168564065 0.927563750637219 0.804677390598883 0.753203665134217 0.839624112676562 0.572406704470879 0.000199166865226816 0.000928941776462545 3.56434797471259e-05 0.000138415869333433 0.0013055140390881 0.00105097445272194 0.677440065858716 14.5400190353 -1 1
77712102 210.8658294678 62.2212677002 0.0771500021 17.4120082855 0.7574863434 1.89999378982205 1.1046971182516 0.133333333333333 36 0.426015741810869 0.480451000614872 0.429902329411718 0.441315216269864 0.368775213700487 0.849467033391825 0.763842765181135 0.810867061264256 0.733468434686339 0.653635920566572 0.554223073815987 0.423190081126844 0.709921439491667 14.5046253204 3 1
11146026 221.7097930908 42.9531593323 0.0683880001 15.8911533356 0.6743450165 1.72357213735491 1.49250303723653 0 34 0.908536083974669 0.894230666914818 0.819443058130125 0.762470989706237 0.83250521320885 0.132778358022231 0.274987827848504 0.410685513610879 0.324658345837519 0.31257836481794 0.394338105122142 0.397355215836206 0.703620181364706 15.2993783951 4 1
4447118 219.8452758789 37.6146774292 0.0234549996 16.285490036 0.5505008698 0.492146601257914 1.57694451782609 0 99 0.114040291901097 0.156909322054265 0.0920770368282296 0.108533168052138 0.0582360426397718 0.221385387189488 0.319817051001985 0.524343785760213 0.49338873083174 0.565099221583839 0.331575086603883 0.703345252592817 0.678411165867677 14.5316858292 5 0
66658460 246.0103302002 44.9934043884 0.0214249995 15.8286905289 0.7138586044 1.57287362416377 1.70276100265791 0 136 0.989939884203224 0.971670466882326 0.929909307354205 0.892038569901637 0.899334575151588 0.572406704470879 0.022187768871028 0.0629132328055504 0.0450255949465018 0.0561775392712481 0.0342070211978912 0.28684433886127 0.684648576899265 14.5174999237 -1 0
4441597 178.9932250977 39.6343536377 0.0304540005 17.6740722656 0.582561492900002 1.75061531898671 1.72525198218609 0 275 0.0545444078613142 0.0937121108653822 0.05394930296157 0.0581830894403219 0.0318688896685891 0.132778358022231 0.292043854712225 0.533506865925292 0.671892312574172 0.780730237076425 0.486260443509899 0.204287274925554 0.695836798931273 14.5827312469 -1 1
88846905 145.9179077148 10.4852991104 0.0645850003 16.614692688 0.761400222799999 0.57090047183579 1.17858410184376 0.133333333333333 42 0.714967455763537 0.902443112245365 0.862484095569054 0.932269469297833 0.959495655478932 0.849467033391825 0.507250035019642 0.641081927197168 0.431123342204864 0.35827180595195 0.418778734932832 0.130798394272684 0.7191119194 14.9330024719 -1 0
22236532 229.2503814697 14.1300563812 0.0782549977 17.2358970642 0.739324569699999 1.26713748002643 1.33014566293354 0.0333333333333333 69 0.575195421896075 0.566886474632309 0.694092474807411 0.821096072825807 0.921899022507044 0.849467033391825 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 5 0
11140048 146.3707733154 27.0459003448 0.0609849989 17.5626411438 0.421470642100001 0.513966582036975 1.50054182867553 0 142 0.163165988165174 0.241120851429227 0.160350169270026 0.142881234045805 0.0633363497289131 0.361805027497532 0.421188876561396 0.601983261893506 0.627947898532803 0.808537752580947 0.708157436981108 0.679919335887116 0.682457802998591 14.9124984741 15 0
4441597 179.4380645752 39.827671051 0.0224779993 15.1613368988 0.8081855774 1.36424731246195 1.72525198218609 0 275 0.440597409276544 0.516124057242167 0.406050000184499 0.408989384586729 0.388297303054479 0.221385387189488 0.292043854712225 0.533506865925292 0.671892312574172 0.780730237076425 0.486260443509899 0.204287274925554 0.695836798931273 14.5827312469 -1 1
33318444 127.9866256714 20.4363155365 0.0750799999 16.7944736481 0.7924499511 0.252243848779948 2.03409166470013 0 79 0.559511882207021 0.71973568924193 0.629164504401679 0.687145449816398 0.457838497916674 0.849467033391825 0.0274730058122729 0.0771998544281367 0.0686162904157165 0.130788737650215 0.0186844481209732 0.0463897176927716 0.708554774897468 14.7412080765 4 1
2226619 139.3068389893 1.357910037 0.0227019992 17.2614994049 0.5242004395 2.6211654643345 2.07119345950258 0 274 0.400591281574228 0.572887880194222 0.471878645624738 0.523501016179676 0.584126222744849 0.361805027497532 0.0428576321484372 0.0593886526720329 0.0181112929218018 0.0200982785351575 0.019889487496934 0.23228974636726 0.657729145385402 14.5241107941 10 0
66612467 48.2708930969 1.1413890123 0.0304359999 14.6856098175 0.765003204400001 1.16889779159906 1.53116174040777 0 136 0.662419077476387 0.852828000008802 0.765852595804221 0.790065954761168 0.793716224906388 0.572406704470879 0.0563215879887284 0.076709676813093 0.0347958884201041 0.0344873957370696 0.0344823636503796 0.426972765997814 0.714039809561765 14.6520910263 6 0
6666120 12.4146776199 -9.680981636 0.0566570014 17.6377277374 0.759231567400001 3.8509739675356 1.88986501418697 0 52 0.746031532274996 0.765249485109816 0.686506510339989 0.659944235406112 0.627074420129032 0.849467033391825 0.0764913360577526 0.150639927168027 0.0755480879033709 0.104229160286591 0.157934348317461 0.487005023701228 0.721744152215385 15.0350093842 6 0
222425 179.5000610352 45.3695487976 0.0402060002 17.6415939331 0.626728057899999 1.68746348151189 1.25272007437614 0.2 142 0.171532231261627 0.246411153567282 0.157369143548453 0.148929020878453 0.221044034617144 0.361805027497532 0.0880918306542672 0.0895090689710413 0.259317541420837 0.425977539689618 0.13339924633962 0.66157499543899 0.709174236780986 14.8585443497 7 0
88811640 228.0537109375 0.8235120177 0.0307999998 16.421081543 0.737112045300002 1.11942162249632 1.56140917506553 0 139 0.777863909523008 0.808149358582516 0.766552311220706 0.716146982063643 0.655983901640171 0.849467033391825 0.0489488454726546 0.065678582831653 0.0286184165167108 0.0284582522864614 0.0259268428179762 0.381181492332921 0.713906192090648 14.5016288757 7 0
11139294 199.9070892334 11.7319984436 0.0537209995 16.6992359161 0.738077163699998 0.193657335964233 1.03773188165379 0.4 73 0.50489726214636 0.633600453586234 0.493877429443246 0.447518497221254 0.46369429298889 0.221385387189488 0.0137416196288687 0.0318834117142395 0.0086996272217002 0.0103002269946544 0.0316363830140778 0.16384988305453 0.704930501439726 14.5962085724 -1 0
22260668 190.8281707764 56.938369751 0.0243549999 16.6040458679 0.697944641100001 0.449837557410228 1.42097522415906 0 109 0.107364881111956 0.19325020485691 0.145342782302501 0.193641580784687 0.413779245596235 0.221385387189488 0.00886395220104256 0.0283654594782702 0.0484023696810475 0.158376994200754 0.381917569129512 0.210045034152771 0.702365227797248 14.5410690308 -1 0
55560355 155.1528930664 45.0643348694 0.0194080006 15.5339622498 0.776569366399999 3.41134829743492 1.70276100265791 0 136 0.288776831826358 0.20970294596902 0.380004255640844 0.497438569998158 0.517989451112493 0.572406704470879 0.022187768871028 0.0629132328055504 0.0450255949465018 0.0561775392712481 0.0342070211978912 0.28684433886127 0.684648576899265 14.5174999237 -1 1
22241114 235.7121429443 26.8065757751 0.0577219985 16.6382026672 0.754034042399997 2.17505279479234 1.49879037089704 0 142 0.756318278114853 0.637530138442064 0.709421787389341 0.776716286006972 0.485504655061615 0.572406704470879 0.421188876561396 0.601983261893506 0.627947898532803 0.808537752580947 0.708157436981108 0.679919335887116 0.682457802998591 14.9124984741 10 0
3332586 229.2687072754 2.2776219845 0.0208800007 15.5448913574 0.781736373900001 1.72415246993564 2.07119345950258 0 274 0.193704310680652 0.324287413855567 0.2708325318375 0.346051580886064 0.358065086014113 0.361805027497532 0.0428576321484372 0.0593886526720329 0.0181112929218018 0.0200982785351575 0.019889487496934 0.23228974636726 0.657729145385402 14.5241107941 10 0
55538685 167.9850311279 20.0644664764 0.0503370017 15.6289815903 0.756058692899998 0.658535876790419 1.21168149409169 0.1 44 0.21949777532756 0.359460085683884 0.313837104114699 0.462565978467785 0.483755602539443 0.221385387189488 0.132636796072847 0.276696356447422 0.194481112146223 0.21641386010865 0.35411631571492 0.648870060200015 0.703037738795455 14.7614631653 6 0
77711705 165.0127716064 4.903028965 0.0301130004 17.222284317 0.5789699555 0.780405902809594 1.80945363452916 0 219 0.0619761658714456 0.0626699386169742 0.0419784088937853 0.0355082786745155 0.0124105343153035 0.0267466361220885 0.14960536151229 0.3060738668686 0.393241822399279 0.47760378439387 0.703719318768516 0.38296266899174 0.706810337218265 14.5669536591 -1 0
55553509 188.1967468262 51.5435676575 0.0366629995 16.4501953125 0.806320190400001 1.15802035357176 0.833129824859701 0.8 36 0.611388437699671 0.799246516687211 0.670051831392068 0.675251999986359 0.539705125640991 0.361805027497532 0.223734376663119 0.287261911584952 0.117386026318455 0.0677836533303483 0.044249238539879 0.00509692104838084 0.719738615883333 14.9700679779 5 1
55560355 156.5729217529 44.3243598938 0.0169450007 17.6545658112 0.299386978099999 2.54320817356888 1.70276100265791 0 136 0.0106052903006825 0.00922293687960962 0.023341277458583 0.0438785837402425 0.0335511923788504 0.0154548272168578 0.022187768871028 0.0629132328055504 0.0450255949465018 0.0561775392712481 0.0342070211978912 0.28684433886127 0.684648576899265 14.5174999237 -1 0
55556588 249.404006958 42.461101532 0.0625659972 16.4161911011 0.744682311999998 2.26315751609968 1.25840217480473 0.0666666666666667 103 0.259318552095314 0.376876639376383 0.280990374325832 0.27981092124632 0.419881996980474 0.361805027497532 0.00222568746914704 0.00805573151229638 0.00261593583553507 0.00586192179618057 0.0127217913297566 0.0174350575864617 0.689105367196117 15.0085897446 -1 0
44456393 136.841003418 16.6745052338 0.0165689997 14.6838951111 0.648866653400001 0.279875066589738 1.70276100265791 0 136 0.00651834842169412 0.00712010717280101 0.0183198948825132 0.0373240846233892 0.0972887571388558 0.132778358022231 0.022187768871028 0.0629132328055504 0.0450255949465018 0.0561775392712481 0.0342070211978912 0.28684433886127 0.684648576899265 14.5174999237 -1 0
55553509 188.2771453857 51.4312705994 0.0337320007 16.6438064575 0.761844635000003 0.868474438335146 0.833129824859701 0.8 36 0.917039179601655 0.903834634073876 0.823104696038241 0.753486316934266 0.833699924445133 0.221385387189488 0.223734376663119 0.287261911584952 0.117386026318455 0.0677836533303483 0.044249238539879 0.00509692104838084 0.719738615883333 14.9700679779 5 1
111726 49.3658714294 0.9371299744 0.0193789992 16.0758914948 0.499851226800001 2.84905656214183 2.29300613297271 0 92 0.537140343003059 0.540988835446447 0.471769672067961 0.516163615262888 0.79198185060744 0.572406704470879 0.8686659401977 0.940954168893868 0.897909286574089 0.881096282410783 0.874414889666998 0.929139216062509 0.647564504455435 14.5241107941 3 0
7777455 138.6598510742 0.2210469991 0.0284909997 14.7166929245 0.7691345215 2.87774829921254 1.56140917506553 0 139 0.752458104979414 0.851224563220437 0.645112550044054 0.574522111098813 0.416619093265861 0.849467033391825 0.0489488454726546 0.065678582831653 0.0286184165167108 0.0284582522864614 0.0259268428179762 0.381181492332921 0.713906192090648 14.5016288757 7 0
11131291 139.4556274414 14.1910181046 0.0724269971 17.6793823242 0.742422103900001 0.948354196784055 1.33014566293354 0.0666666666666667 69 0.751253120708982 0.895235781067602 0.779744689780528 0.783336656511538 0.780302956352942 0.221385387189488 0.00819561665202262 0.0233413577397617 0.0128638630832407 0.0298955220423931 0.134539271091837 0.345977014021409 0.714358758237681 15.4522790909 5 1
44410381 229.2908935547 12.4593677521 0.0216550007 15.3647689819 0.772129058899999 0.598029422308117 1.40282427720207 0.0666666666666667 50 0.594106185901836 0.371714756675872 0.459653234378815 0.419874218298212 0.504003590752142 0.572406704470879 0.614149246307993 0.690138986860597 0.844851634644365 0.864599201821003 0.87422471659753 0.587150983772338 0.708656501762 14.6534614563 9 0
77713255 158.0921783447 31.0693798065 0.0425209999 15.4024486542 0.4149618149 2.74179324677788 1.73150746618577 0 127 0.102800820320526 0.153609886145278 0.0994550001198854 0.109788800584124 0.15984037335209 0.078553159836798 0.279239847231075 0.413344263691977 0.195147976553288 0.161714944855909 0.230351903813657 0.669740712797256 0.686545627325984 14.5489006042 7 0
22259504 190.5455932617 16.3372612 0.0349830016 16.3326148987 0.742979049700001 0.911274041638542 0.898316144390513 0.566666666666667 53 0.214888529071052 0.270464494970281 0.259877303538546 0.317080180395121 0.264472683879934 0.0460117056892314 0.168771544682007 0.32452352295627 0.228098672715828 0.250102816635969 0.40621801804878 0.448786103583618 0.683258992330189 14.7236919403 -1 1
22260668 190.1165161133 56.8590698242 0.0271300003 15.6503019333 0.738409996000001 1.31405189985525 1.42097522415906 0 109 0.977654617983451 0.97851990299304 0.957357198095593 0.96984439612368 0.989307172902835 0.849467033391825 0.00886395220104256 0.0283654594782702 0.0484023696810475 0.158376994200754 0.381917569129512 0.210045034152771 0.702365227797248 14.5410690308 -1 0
77711705 164.9208068848 4.8547859192 0.029879 16.5878486633 0.7424983979 1.13717111549351 1.80945363452916 0 219 0.790979548719805 0.700698046370749 0.589939455396559 0.511165497216386 0.556441688617667 0.132778358022231 0.14960536151229 0.3060738668686 0.393241822399279 0.47760378439387 0.703719318768516 0.38296266899174 0.706810337218265 14.5669536591 -1 1
66612467 48.0378723145 0.767877996 0.0282940008 17.074590683 0.767435073799998 2.19598260905365 1.53116174040777 0 136 0.588985516974002 0.52936046375758 0.554271890056869 0.58770737869636 0.483438352974078 0.221385387189488 0.0563215879887284 0.076709676813093 0.0347958884201041 0.0344873957370696 0.0344823636503796 0.426972765997814 0.714039809561765 14.6520910263 6 1
66663883 356.3689575195 14.9964828491 0.0385910012 15.5112171173 0.729822158800001 0.834920585341156 1.59672401028675 0 200 0.404597541080972 0.621699469162998 0.522630243584534 0.564457226123398 0.605718767701036 0.572406704470879 0.192450878844308 0.373421095802167 0.523820782857473 0.771346950068457 0.804707520479564 0.885116659652988 0.641530828474 14.5421934128 -1 1
66661788 196.6717224121 54.3143959045 0.0228710007 17.5565567017 0.7208824157 1.4695384632332 1.3252812473224 0.0666666666666667 131 0.489681431475526 0.214399010347333 0.258690436184137 0.2323737831165 0.274590896264619 0.221385387189488 0.825417936158882 0.93895459497097 0.946996686654088 0.937597619239904 0.913095832812458 0.983436391519386 0.721081609942748 14.5881881714 -1 0
77712102 210.7796478271 62.2752418518 0.0756520033 17.3664836884 0.700443267800001 0.443893544793781 1.1046971182516 0.133333333333333 36 0.554176869759007 0.439233694305348 0.646040778849598 0.815329842831691 0.901970994472334 0.849467033391825 0.763842765181135 0.810867061264256 0.733468434686339 0.653635920566572 0.554223073815987 0.423190081126844 0.709921439491667 14.5046253204 3 0
77712102 210.7283172607 62.2189788818 0.0784030035 16.5014877319 0.7465610504 0.720014432239362 1.1046971182516 0.133333333333333 36 0.695055540896524 0.837856069134097 0.647977279055868 0.578320869423911 0.523989037429385 0.572406704470879 0.763842765181135 0.810867061264256 0.733468434686339 0.653635920566572 0.554223073815987 0.423190081126844 0.709921439491667 14.5046253204 3 1
66610350 135.2899475098 44.1001625061 0.0358240008 17.1644573212 0.716430664000001 0.64396567549282 1.35764181737154 0.1 47 0.131438203125705 0.222492975063 0.143859639809761 0.147157541106113 0.110347459661469 0.361805027497532 0.204291636181425 0.34874198008614 0.270736019781822 0.296855443839733 0.640008170159322 0.592775964981243 0.665852181455319 14.5269479752 6 1
88816397 247.8082580566 31.2949542999 0.044032 16.2464427948 0.773210525500001 0.69492557795092 1.73150746618577 0 127 0.0703255851219176 0.0719094550390069 0.0606515410340344 0.047775711435935 0.0723534778720059 0.132778358022231 0.279239847231075 0.413344263691977 0.195147976553288 0.161714944855909 0.230351903813657 0.669740712797256 0.686545627325984 14.5489006042 7 0
4441597 180.1700744629 40.0425872803 0.0229339991 16.1330318451 0.779016494699999 0.865169593387076 1.72525198218609 0 275 0.761078030051567 0.941399499255073 0.88564299706133 0.906169790748743 0.884696272816664 0.849467033391825 0.292043854712225 0.533506865925292 0.671892312574172 0.780730237076425 0.486260443509899 0.204287274925554 0.695836798931273 14.5827312469 -1 0
