ngroup ra dec z mag color delta Delta pval_ds ngal sw_gal sf_gal ad_gal cvm_gal lillie_gal pearson_gal sw_cum sf_cum ad_cum cvm_cum lillie_cum pearson_cum col_cum mag_cum ind_cum id
4447318 320.0956420898 0.6307690144 0.0220439993 16.1048164368 0.717002868599998 2.25842190442177 2.30981440560695 0 89 0.330522681818393 0.401938472831802 0.421406111776265 0.541645208494409 0.663478596905969 0.361805027497532 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 0
4447318 318.506652832 1.0303499699 0.0238879994 14.7066287994 0.744981765799999 2.9387440358056 2.30981440560695 0 89 0.211855175303715 0.244237335793705 0.129664599811021 0.100939694481514 0.173321237363462 0.221385387189488 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 0
4447318 318.9014282227 0.370130986 0.0220079999 16.6751537323 0.782052993800001 2.07364723627156 2.30981440560695 0 89 0.176168433536814 0.140144959041564 0.128284447186141 0.106615759517262 0.0571001351407703 0.221385387189488 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 0
4447318 319.3167114258 1.0082910061 0.0207209997 14.7786426544 0.423679351799999 3.80333590827077 2.30981440560695 0 89 0.184146054231979 0.228376758407623 0.179754942865793 0.178153219773818 0.0930603170167711 0.849467033391825 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 0
4447318 319.5904846191 0.4154520035 0.0217860006 15.8882160187 0.425716400100001 2.15288233147383 2.30981440560695 0 89 0.166196636518397 0.278049250209693 0.304076653142632 0.497331859127898 0.739973949737317 0.572406704470879 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 0
4447318 318.4032592773 0.8793179989 0.0234459992 16.047121048 0.712337493899998 2.35584216938127 2.30981440560695 0 89 0.173099474239295 0.246742871435257 0.162106433882377 0.181920735223142 0.215269494372164 0.221385387189488 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 0
4447318 318.7442321777 0.8331949711 0.0214499999 16.5960140228 0.488039016800002 2.74778078532915 2.30981440560695 0 89 0.0560053384771783 0.107370721135956 0.0590898070908781 0.0700765966129323 0.0703074172465445 0.361805027497532 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 0
4447318 318.6672058105 0.7924010158 0.0220560003 16.6550502777 0.440002441400001 2.52664929110411 2.30981440560695 0 89 0.179526804900413 0.285799781247042 0.231477082621757 0.278471416550895 0.225901199176585 0.849467033391825 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 0
4447318 319.1129150391 0.3633129895 0.0224629994 17.6193466187 0.713043212799999 2.23371213468457 2.30981440560695 0 89 0.562344944484534 0.727875868018544 0.517793237394055 0.417747502393875 0.337517398306376 0.361805027497532 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 0
4447318 319.0938415527 1.1722140312 0.0225600004 16.696187973 0.726303100599999 2.72486800243199 2.30981440560695 0 89 0.437612727915019 0.601269880021236 0.502290325199074 0.544026047938553 0.589627891050887 0.361805027497532 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 0
4447318 318.5616760254 1.018089056 0.0219579991 17.4386539459 0.722034454399999 3.47882705827089 2.30981440560695 0 89 0.438615506901536 0.488890181982634 0.325840793539487 0.252443738618795 0.290321871737309 0.361805027497532 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 0
4447318 319.8661804199 0.6177629828 0.0226670001 16.9733409882 0.3710060119 2.58031292497278 2.30981440560695 0 89 0.0709607041447659 0.1477887870826 0.122178262643664 0.213526132358635 0.484271249076143 0.361805027497532 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 0
4447318 318.7567138672 0.1579640061 0.0214540008 16.3513793945 0.694272994999999 1.93300796749016 2.30981440560695 0 89 0.188643063934589 0.174904452691209 0.178017872371285 0.187802990134388 0.107876341712418 0.221385387189488 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 0
4447318 320.0960083008 0.4867849946 0.0219839998 17.6047096252 0.6443767548 2.23549113784311 2.30981440560695 0 89 0.356351734637041 0.448377560514645 0.463499437811483 0.58543467832617 0.663877457140028 0.361805027497532 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 0
4447318 318.7331542969 0.7230150104 0.0212730002 15.7964134216 0.3633270264 2.82185937701175 2.30981440560695 0 89 0.125106068850194 0.186335637975834 0.111381751333405 0.120905028425974 0.184972013505549 0.132778358022231 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 0
4447318 319.2664489746 0.3053869903 0.0226729997 17.7624588013 0.425369262700002 2.22828724087085 2.30981440560695 0 89 0.333730801331974 0.507156816128135 0.401858814437911 0.441626388078744 0.444958206085306 0.221385387189488 0.799139436081915 0.895893620460399 0.80729597958871 0.752192071482184 0.57345562286479 0.70084334772028 0.644541526106742 14.5241107941 3 0
44410124 216.1415100098 30.9683685303 0.0339960009 17.7241039276 0.745567321799999 0.851862058974271 1.35764181737154 0.0333333333333333 47 0.61345304808234 0.798863197098363 0.689609476104788 0.733016312386865 0.86764853132141 0.572406704470879 0.204291636181425 0.34874198008614 0.270736019781822 0.296855443839733 0.640008170159322 0.592775964981243 0.665852181455319 14.5269479752 6 1
44410124 215.9822845459 30.9193820953 0.0327010006 17.4290351868 0.746002197199999 2.57095090849958 1.35764181737154 0.0333333333333333 47 0.800561516418437 0.88288601276522 0.811354550672017 0.823609848896607 0.854375654616608 0.572406704470879 0.204291636181425 0.34874198008614 0.270736019781822 0.296855443839733 0.640008170159322 0.592775964981243 0.665852181455319 14.5269479752 6 1
44410124 216.021194458 30.9233322144 0.0312639996 16.3709449768 0.738674163799999 1.82596982376113 1.35764181737154 0.0333333333333333 47 0.507873520338939 0.694394457253617 0.577634404930808 0.594962288416613 0.587751898444661 0.361805027497532 0.204291636181425 0.34874198008614 0.270736019781822 0.296855443839733 0.640008170159322 0.592775964981243 0.665852181455319 14.5269479752 6 1
44410124 216.0590057373 30.8362445831 0.0350000001 17.5845623016 0.6278934479 0.685293024230202 1.35764181737154 0.0333333333333333 47 0.076101067262209 0.103592327488207 0.084487224854018 0.117768532533154 0.145427324792914 0.221385387189488 0.204291636181425 0.34874198008614 0.270736019781822 0.296855443839733 0.640008170159322 0.592775964981243 0.665852181455319 14.5269479752 6 1
44410124 215.994430542 30.7824440002 0.0349089988 16.0750102997 0.754838943500001 0.602984082258652 1.35764181737154 0.0333333333333333 47 0.297546636632197 0.351932104830676 0.332363800684955 0.333767896809512 0.129574765097184 0.361805027497532 0.204291636181425 0.34874198008614 0.270736019781822 0.296855443839733 0.640008170159322 0.592775964981243 0.665852181455319 14.5269479752 6 1
44410124 215.9785614014 30.6873912811 0.0358240008 17.1644573212 0.716430664000001 0.64396567549282 1.35764181737154 0.0333333333333333 47 0.131438203125705 0.222492975063 0.143859639809761 0.147157541106113 0.110347459661469 0.361805027497532 0.204291636181425 0.34874198008614 0.270736019781822 0.296855443839733 0.640008170159322 0.592775964981243 0.665852181455319 14.5269479752 6 1
44410124 215.882522583 30.663898468 0.0325659998 14.8253879547 0.409774780299999 0.798737644887177 1.35764181737154 0.0333333333333333 47 0.254444803298084 0.363800702496331 0.222429334297709 0.191292548422129 0.158930098357599 0.361805027497532 0.204291636181425 0.34874198008614 0.270736019781822 0.296855443839733 0.640008170159322 0.592775964981243 0.665852181455319 14.5269479752 6 0
44410124 215.7177581787 30.8709659576 0.0324110016 16.2146110535 0.524250030499999 0.775462442779988 1.35764181737154 0.0333333333333333 47 0.620656179004931 0.767898624896487 0.668215555074588 0.729435698348295 0.831700276460676 0.572406704470879 0.204291636181425 0.34874198008614 0.270736019781822 0.296855443839733 0.640008170159322 0.592775964981243 0.665852181455319 14.5269479752 6 0
44410124 215.7469787598 30.682346344 0.0328929983 15.8880052567 0.752123832699999 1.22144641430374 1.35764181737154 0.0333333333333333 47 0.132206361910355 0.211897831203718 0.164621484414027 0.202896453536565 0.254856484646519 0.221385387189488 0.204291636181425 0.34874198008614 0.270736019781822 0.296855443839733 0.640008170159322 0.592775964981243 0.665852181455319 14.5269479752 6 0
44410124 216.0034179688 30.9991931915 0.0344710015 15.8898954391 0.5377931595 1.36310558890536 1.35764181737154 0.0333333333333333 47 0.932111208418677 0.985874652395214 0.935929733288118 0.946732325285039 0.994704232783448 0.572406704470879 0.204291636181425 0.34874198008614 0.270736019781822 0.296855443839733 0.640008170159322 0.592775964981243 0.665852181455319 14.5269479752 6 0
44410124 215.9720916748 30.9427585602 0.0326550007 16.0334129333 0.330091476500002 1.79088482353234 1.35764181737154 0.0333333333333333 47 0.938853437644007 0.995226479984801 0.943850934730409 0.936430015455789 0.874678158906759 0.849467033391825 0.204291636181425 0.34874198008614 0.270736019781822 0.296855443839733 0.640008170159322 0.592775964981243 0.665852181455319 14.5269479752 6 0
44410124 215.9542236328 30.8717689514 0.0321610011 16.440864563 0.7382831573 1.98569954759251 1.35764181737154 0.0333333333333333 47 0.573899312290059 0.766358192277965 0.701613880317719 0.825760471236908 0.849482456607086 0.361805027497532 0.204291636181425 0.34874198008614 0.270736019781822 0.296855443839733 0.640008170159322 0.592775964981243 0.665852181455319 14.5269479752 6 0
44410124 215.7155761719 30.9648170471 0.0342920013 16.2603397369 0.600288391199999 1.06205622311484 1.35764181737154 0.0333333333333333 47 0.0797564825155263 0.131149327567629 0.0913191351894609 0.13490745863896 0.264409471875286 0.361805027497532 0.204291636181425 0.34874198008614 0.270736019781822 0.296855443839733 0.640008170159322 0.592775964981243 0.665852181455319 14.5269479752 6 0
44410124 215.9267578125 30.9120464325 0.0340860002 16.4143638611 0.772796630799998 3.45034365753629 1.35764181737154 0.0333333333333333 47 0.314724441850349 0.186514812021293 0.358590546690812 0.47505479360369 0.496473079419287 0.572406704470879 0.204291636181425 0.34874198008614 0.270736019781822 0.296855443839733 0.640008170159322 0.592775964981243 0.665852181455319 14.5269479752 6 0
44410124 215.976776123 30.8918228149 0.0350809991 17.616519928 0.633008956899999 3.35066427615473 1.35764181737154 0.0333333333333333 47 0.711064109410033 0.884649954202744 0.801249389965143 0.842486749749592 0.923906609182665 0.572406704470879 0.204291636181425 0.34874198008614 0.270736019781822 0.296855443839733 0.640008170159322 0.592775964981243 0.665852181455319 14.5269479752 6 0
44410124 215.6685943604 31.1022701263 0.0344129987 17.2032985687 0.519941330000002 2.32084568768083 1.35764181737154 0.0333333333333333 47 0.673674477990893 0.804472525054084 0.669580927712694 0.675936088768289 0.553979245079176 0.132778358022231 0.204291636181425 0.34874198008614 0.270736019781822 0.296855443839733 0.640008170159322 0.592775964981243 0.665852181455319 14.5269479752 6 0
44410124 215.6427459717 31.2329044342 0.0345299989 14.5269479752 0.4983119964 2.31234750413583 1.35764181737154 0.0333333333333333 47 0.795483996783858 0.922440298634784 0.851630295390771 0.869204063414513 0.938798104642369 0.361805027497532 0.204291636181425 0.34874198008614 0.270736019781822 0.296855443839733 0.640008170159322 0.592775964981243 0.665852181455319 14.5269479752 6 0
44410124 215.600692749 31.1348705292 0.0346660018 15.6694526672 0.719213485799999 2.31194852494372 1.35764181737154 0.0333333333333333 47 0.851530185702709 0.948389439345464 0.887490598029062 0.894354821702897 0.950747806849915 0.572406704470879 0.204291636181425 0.34874198008614 0.270736019781822 0.296855443839733 0.640008170159322 0.592775964981243 0.665852181455319 14.5269479752 6 0
44410156 221.5031890869 43.7805099487 0.0410399996 17.1403083801 0.763084411600001 1.0491613807468 1.34212180795343 0.0333333333333333 117 0.89007834223166 0.926596853776908 0.897256547462781 0.917900640521446 0.969230774783658 0.572406704470879 0.0339724536977695 0.104998323072762 0.215343162465925 0.393685794041506 0.351184139365704 0.75173650457246 0.663702932182051 14.814365387 -1 1
44410156 221.5171661377 43.7264213562 0.0418459997 16.3593273163 0.745712280300001 0.291510309055299 1.34212180795343 0.0333333333333333 117 0.432997605280874 0.480260186454487 0.436584029710684 0.482826213279571 0.69432772370171 0.361805027497532 0.0339724536977695 0.104998323072762 0.215343162465925 0.393685794041506 0.351184139365704 0.75173650457246 0.663702932182051 14.814365387 -1 1
44410156 221.3785247803 43.9109153748 0.0464509986 17.1607646942 0.7572803497 1.01650343271839 1.34212180795343 0.0333333333333333 117 0.281902790072484 0.45287684865639 0.418511491168256 0.49344036701534 0.616802194470705 0.572406704470879 0.0339724536977695 0.104998323072762 0.215343162465925 0.393685794041506 0.351184139365704 0.75173650457246 0.663702932182051 14.814365387 -1 1
44410156 221.2716522217 43.8783683777 0.0455950014 17.3165893555 0.405548095699999 1.58976632048489 1.34212180795343 0.0333333333333333 117 0.0362218838648487 0.0442133038064962 0.0432402288181993 0.0537630220272199 0.148196436065678 0.0154548272168578 0.0339724536977695 0.104998323072762 0.215343162465925 0.393685794041506 0.351184139365704 0.75173650457246 0.663702932182051 14.814365387 -1 1
44410156 221.6422424316 43.7031555176 0.0441629998 16.5180835724 0.7846107483 0.79286823888629 1.34212180795343 0.0333333333333333 117 0.452101181079946 0.588693973387086 0.420396579125944 0.345923544274282 0.223893083008276 0.361805027497532 0.0339724536977695 0.104998323072762 0.215343162465925 0.393685794041506 0.351184139365704 0.75173650457246 0.663702932182051 14.814365387 -1 1
44410156 221.71043396 43.8846130371 0.0450089984 17.362329483 0.722660064700001 2.00530429333473 1.34212180795343 0.0333333333333333 117 0.384687921864813 0.418092892674473 0.31385535560132 0.292787560054814 0.37748833040617 0.0460117056892314 0.0339724536977695 0.104998323072762 0.215343162465925 0.393685794041506 0.351184139365704 0.75173650457246 0.663702932182051 14.814365387 -1 1
44410156 221.3852081299 43.8156280518 0.0409019999 17.4740447998 0.746688842799998 1.22644955060816 1.34212180795343 0.0333333333333333 117 0.0340928424256465 0.043319713667304 0.0388431471143319 0.054068705549708 0.240105405007116 0.132778358022231 0.0339724536977695 0.104998323072762 0.215343162465925 0.393685794041506 0.351184139365704 0.75173650457246 0.663702932182051 14.814365387 -1 1
44410156 221.3680877686 43.7383918762 0.0432859994 16.6583538055 0.724918365500002 1.59356121127303 1.34212180795343 0.0333333333333333 117 0.0541910726700246 0.0795918601556971 0.0445245246494377 0.0457361881037861 0.127922425232294 0.0460117056892314 0.0339724536977695 0.104998323072762 0.215343162465925 0.393685794041506 0.351184139365704 0.75173650457246 0.663702932182051 14.814365387 -1 1
44410156 221.5748138428 43.8567657471 0.0414899997 17.2559165955 0.7666969299 1.93447565963102 1.34212180795343 0.0333333333333333 117 0.503590750175997 0.458599556638621 0.39414517667533 0.387735574914687 0.179146757468605 0.361805027497532 0.0339724536977695 0.104998323072762 0.215343162465925 0.393685794041506 0.351184139365704 0.75173650457246 0.663702932182051 14.814365387 -1 1
44410156 221.2479400635 43.4012641907 0.0413450003 17.2847518921 0.778684616099998 1.63437828302012 1.34212180795343 0.0333333333333333 117 0.850262478463186 0.958300960898719 0.89058879306646 0.907512275365995 0.780222843980964 0.361805027497532 0.0339724536977695 0.104998323072762 0.215343162465925 0.393685794041506 0.351184139365704 0.75173650457246 0.663702932182051 14.814365387 -1 1
44410156 221.453125 43.779876709 0.0445579998 17.7430305481 0.703985214200003 0.134776661788675 1.34212180795343 0.0333333333333333 117 0.311904169269616 0.494904538242289 0.395910722511069 0.444505195544141 0.616731890299127 0.572406704470879 0.0339724536977695 0.104998323072762 0.215343162465925 0.393685794041506 0.351184139365704 0.75173650457246 0.663702932182051 14.814365387 -1 1
44410156 221.2641601562 43.9777183533 0.0404210016 15.033539772 0.620891571100001 0.815503139823066 1.34212180795343 0.0333333333333333 117 0.0719957877779423 0.106483795353317 0.0712643020735064 0.0805403442199602 0.160865705649819 0.078553159836798 0.0339724536977695 0.104998323072762 0.215343162465925 0.393685794041506 0.351184139365704 0.75173650457246 0.663702932182051 14.814365387 -1 0
44410156 221.5260009766 44.0573616028 0.0425620005 15.7522478104 0.740782737699998 0.865788280907265 1.34212180795343 0.0333333333333333 117 0.407068019333657 0.522590299027011 0.515342998744136 0.684022568205476 0.642717373333538 0.849467033391825 0.0339724536977695 0.104998323072762 0.215343162465925 0.393685794041506 0.351184139365704 0.75173650457246 0.663702932182051 14.814365387 -1 0
44410156 221.3837280273 43.7319755554 0.0452460013 15.6340808868 0.766557693500001 1.02609743308179 1.34212180795343 0.0333333333333333 117 0.155970741165265 0.230789791961583 0.1688539084257 0.191543733150502 0.473560368776038 0.221385387189488 0.0339724536977695 0.104998323072762 0.215343162465925 0.393685794041506 0.351184139365704 0.75173650457246 0.663702932182051 14.814365387 -1 0
